Date,Solar_Irradiance,Temperature,Humidity,Wind_Speed,Precipitation,Location,Month,Year,DayOfYear,Season,Solar_Lag_1,Solar_Lag_7,Solar_Rolling_Mean_7
2025-02-18,5.953,27.59,38.47,2.22,0.08,Ghatkopar,2,2025,49,Winter,6.089,5.4677,5.995042857142857
2025-02-19,5.965,27.36,40.6,2.32,0.0,Ghatkopar,2,2025,50,Winter,5.953,5.9254,6.0007
2025-02-20,6.1049,28.16,35.31,2.7,0.01,Ghatkopar,2,2025,51,Winter,5.965,5.9232,6.026657142857142
2025-02-21,6.0535,28.94,29.24,3.11,0.0,Ghatkopar,2,2025,52,Winter,6.1049,5.881,6.0512999999999995
2025-02-22,5.999,29.28,29.68,2.81,0.0,Ghatkopar,2,2025,53,Winter,6.0535,6.0912,6.0381285714285715
2025-02-23,6.2618,29.1,28.85,2.65,0.0,Ghatkopar,2,2025,54,Winter,5.999,6.1025,6.060885714285715
2025-02-24,6.2081,29.17,26.56,2.69,0.0,Ghatkopar,2,2025,55,Winter,6.2618,6.089,6.0779
2025-02-25,5.9357,29.47,28.68,2.49,0.0,Ghatkopar,2,2025,56,Winter,6.2081,5.953,6.075428571428572
2025-02-26,6.0082,29.86,32.05,2.03,0.0,Ghatkopar,2,2025,57,Winter,5.9357,5.965,6.0816
2025-02-27,5.9189,29.84,32.37,2.45,0.0,Ghatkopar,2,2025,58,Winter,6.0082,6.1049,6.055028571428571
2025-02-28,5.6592,29.71,32.22,2.12,0.0,Ghatkopar,2,2025,59,Winter,5.9189,6.0535,5.9986999999999995
2025-03-01,5.6352,29.61,35.58,2.23,0.01,Ghatkopar,3,2025,60,Summer,5.6592,5.999,5.946728571428572
2025-03-02,5.9304,29.43,34.91,2.61,0.0,Ghatkopar,3,2025,61,Summer,5.6352,6.2618,5.899385714285715
2025-03-03,5.9441,29.92,31.6,3.09,0.49,Ghatkopar,3,2025,62,Summer,5.9304,6.2081,5.861671428571428
2025-03-04,5.9666,29.9,27.22,3.56,0.0,Ghatkopar,3,2025,63,Summer,5.9441,5.9357,5.866085714285715
2025-03-05,6.811,29.34,18.57,2.86,0.0,Ghatkopar,3,2025,64,Summer,5.9666,6.0082,5.980771428571429
2025-03-06,6.8861,28.67,17.61,3.11,0.0,Ghatkopar,3,2025,65,Summer,6.811,5.9189,6.118942857142857
2025-03-07,6.9043,29.04,21.5,2.68,0.0,Ghatkopar,3,2025,66,Summer,6.8861,5.6592,6.2968142857142855
2025-03-08,6.8467,29.14,31.87,2.25,0.0,Ghatkopar,3,2025,67,Summer,6.9043,5.6352,6.469885714285714
2025-03-09,6.7325,30.18,39.44,2.25,0.0,Ghatkopar,3,2025,68,Summer,6.8467,5.9304,6.584471428571428
2025-03-10,6.3295,31.55,29.08,2.4,0.0,Ghatkopar,3,2025,69,Summer,6.7325,5.9441,6.6395285714285714
2025-03-11,5.9388,31.97,35.49,2.34,0.0,Ghatkopar,3,2025,70,Summer,6.3295,5.9666,6.635557142857143
2025-03-12,5.981,31.63,40.79,1.81,0.04,Ghatkopar,3,2025,71,Summer,5.9388,6.811,6.516985714285714
2025-03-13,6.0154,31.33,41.68,2.09,0.07,Ghatkopar,3,2025,72,Summer,5.981,6.8861,6.3926
2025-03-14,6.5532,30.55,45.59,2.21,0.04,Ghatkopar,3,2025,73,Summer,6.0154,6.9043,6.342442857142857
2025-03-15,6.0958,30.33,45.16,2.29,0.02,Ghatkopar,3,2025,74,Summer,6.5532,6.8467,6.235171428571428
2025-03-16,6.0859,30.04,45.97,2.58,0.0,Ghatkopar,3,2025,75,Summer,6.0958,6.7325,6.1428
2025-03-17,6.3833,29.52,42.97,2.69,0.61,Ghatkopar,3,2025,76,Summer,6.0859,6.3295,6.150485714285714
2025-03-18,6.7634,29.41,43.21,1.95,0.02,Ghatkopar,3,2025,77,Summer,6.3833,5.9388,6.268285714285715
2025-03-19,6.8554,28.73,48.4,1.83,0.0,Ghatkopar,3,2025,78,Summer,6.7634,5.981,6.3932
2025-03-20,6.7526,29.23,40.1,2.86,0.0,Ghatkopar,3,2025,79,Summer,6.8554,6.0154,6.498514285714286
2025-03-21,7.05,27.68,48.31,2.35,0.0,Ghatkopar,3,2025,80,Summer,6.7526,6.5532,6.5694857142857135
2025-03-22,6.9593,28.84,44.3,2.07,0.11,Ghatkopar,3,2025,81,Summer,7.05,6.0958,6.692842857142858
2025-03-23,6.8818,30.07,43.43,1.81,0.26,Ghatkopar,3,2025,82,Summer,6.9593,6.0859,6.8065428571428575
2025-03-24,6.5791,30.72,46.84,1.8,0.1,Ghatkopar,3,2025,83,Summer,6.8818,6.3833,6.8345142857142855
2025-03-25,6.5681,30.67,39.7,2.11,0.48,Ghatkopar,3,2025,84,Summer,6.5791,6.7634,6.806614285714285
2025-03-26,6.521,29.33,51.77,2.14,0.07,Ghatkopar,3,2025,85,Summer,6.5681,6.8554,6.758842857142858
2025-03-27,6.2976,28.63,52.73,2.4,0.0,Ghatkopar,3,2025,86,Summer,6.521,6.7526,6.693842857142857
2025-03-28,6.4699,29.84,46.97,2.19,0.0,Ghatkopar,3,2025,87,Summer,6.2976,7.05,6.610971428571429
2025-03-29,6.1831,31.78,23.77,2.36,0.0,Ghatkopar,3,2025,88,Summer,6.4699,6.9593,6.5000857142857145
2025-03-30,5.6246,32.06,28.11,1.85,0.22,Ghatkopar,3,2025,89,Summer,6.1831,6.8818,6.320485714285715
2025-03-31,5.4473,32.49,40.92,1.6,0.33,Ghatkopar,3,2025,90,Summer,5.6246,6.5791,6.1588
2025-04-01,2.862,32.48,37.36,1.69,0.1,Ghatkopar,4,2025,91,Summer,5.4473,6.5681,5.629357142857144
2025-04-02,5.5896,33.0,39.44,2.3,0.16,Ghatkopar,4,2025,92,Summer,2.862,6.521,5.4963
2025-04-03,5.4854,30.55,57.68,1.83,1.56,Ghatkopar,4,2025,93,Summer,5.5896,6.2976,5.380271428571428
2025-04-04,6.2287,30.67,53.09,2.01,1.18,Ghatkopar,4,2025,94,Summer,5.4854,6.4699,5.345814285714286
2025-04-05,6.8839,31.68,39.45,2.5,2.1,Ghatkopar,4,2025,95,Summer,6.2287,6.1831,5.4459285714285715
2025-04-06,7.0598,32.01,42.12,2.35,0.47,Ghatkopar,4,2025,96,Summer,6.8839,5.6246,5.650957142857143
2025-04-07,7.0932,32.6,40.05,2.46,0.01,Ghatkopar,4,2025,97,Summer,7.0598,5.4473,5.886085714285714
2025-04-08,6.9626,33.21,30.76,2.38,0.0,Ghatkopar,4,2025,98,Summer,7.0932,2.862,6.471885714285714
2025-04-09,6.8314,32.71,41.76,2.35,0.02,Ghatkopar,4,2025,99,Summer,6.9626,5.5896,6.649285714285715
2025-04-10,6.6158,31.19,57.75,2.26,0.04,Ghatkopar,4,2025,100,Summer,6.8314,5.4854,6.810771428571429
2025-04-11,6.9986,30.25,56.84,2.21,0.01,Ghatkopar,4,2025,101,Summer,6.6158,6.2287,6.920757142857142
2025-04-12,6.9578,29.91,57.67,2.09,0.0,Ghatkopar,4,2025,102,Summer,6.9986,6.8839,6.9313142857142855
2025-04-13,7.2444,31.21,52.92,2.6,0.0,Ghatkopar,4,2025,103,Summer,6.9578,7.0598,6.957685714285715
2025-04-14,7.4335,31.71,47.64,3.22,0.0,Ghatkopar,4,2025,104,Summer,7.2444,7.0932,7.0063
2025-04-15,7.2281,31.08,51.84,2.71,0.0,Ghatkopar,4,2025,105,Summer,7.4335,6.9626,7.0442285714285715
2025-04-16,7.1647,30.8,60.95,2.36,0.0,Ghatkopar,4,2025,106,Summer,7.2281,6.8314,7.091842857142857
2025-04-17,7.1736,30.89,58.98,2.12,0.0,Ghatkopar,4,2025,107,Summer,7.1647,6.6158,7.1715285714285715
2025-04-18,7.1858,31.07,58.49,2.14,0.0,Ghatkopar,4,2025,108,Summer,7.1736,6.9986,7.198271428571429
2025-04-19,7.0358,31.3,56.71,2.38,0.0,Ghatkopar,4,2025,109,Summer,7.1858,6.9578,7.209414285714286
2025-04-20,7.1378,31.14,53.89,2.39,0.0,Ghatkopar,4,2025,110,Summer,7.0358,7.2444,7.194185714285714
2025-04-21,7.0639,31.38,56.84,2.34,0.07,Ghatkopar,4,2025,111,Summer,7.1378,7.4335,7.141385714285716
2025-04-22,6.9665,32.04,50.28,2.43,0.03,Ghatkopar,4,2025,112,Summer,7.0639,7.2281,7.104014285714285
2025-04-23,6.5911,32.48,49.17,1.9,0.22,Ghatkopar,4,2025,113,Summer,6.9665,7.1647,7.022071428571429
2025-04-24,6.7738,32.0,49.69,1.82,0.03,Ghatkopar,4,2025,114,Summer,6.5911,7.1736,6.964957142857143
2025-04-25,6.2244,31.43,46.44,1.91,0.0,Ghatkopar,4,2025,115,Summer,6.7738,7.1858,6.827614285714286
2025-04-26,7.0073,31.63,48.24,1.75,0.01,Ghatkopar,4,2025,116,Summer,6.2244,7.0358,6.823542857142857
2025-04-27,7.4446,32.0,50.96,2.32,0.0,Ghatkopar,4,2025,117,Summer,7.0073,7.1378,6.867371428571429
2025-04-28,7.1004,32.22,52.29,2.14,0.03,Ghatkopar,4,2025,118,Summer,7.4446,7.0639,6.872585714285714
2025-04-29,7.1436,31.48,54.1,2.08,0.02,Ghatkopar,4,2025,119,Summer,7.1004,6.9665,6.897885714285715
2025-04-30,7.0824,31.56,54.02,2.19,0.08,Ghatkopar,4,2025,120,Summer,7.1436,6.5911,6.968071428571428
2025-05-01,7.3368,32.02,54.24,2.59,0.04,Ghatkopar,5,2025,121,Summer,7.0824,6.7738,7.0485
2025-05-02,7.3675,32.26,53.25,2.6,0.01,Ghatkopar,5,2025,122,Summer,7.3368,6.2244,7.211799999999999
2025-05-03,7.3375,31.55,53.47,2.21,0.03,Ghatkopar,5,2025,123,Summer,7.3675,7.0073,7.258971428571428
2025-05-04,6.7673,29.54,59.54,2.22,0.02,Ghatkopar,5,2025,124,Summer,7.3375,7.4446,7.162214285714286
2025-05-05,6.7478,30.58,61.88,2.0,0.04,Ghatkopar,5,2025,125,Summer,6.7673,7.1004,7.1118428571428565
2025-05-06,6.467,29.53,61.27,1.82,1.96,Ghatkopar,5,2025,126,Summer,6.7478,7.1436,7.015185714285714
2025-05-07,3.114,28.52,69.58,2.76,11.4,Ghatkopar,5,2025,127,Summer,6.467,7.0824,6.448271428571428
2025-05-08,5.5896,27.9,78.09,2.72,16.0,Ghatkopar,5,2025,128,Summer,3.114,7.3368,6.198671428571429
2025-05-09,6.5638,28.68,75.34,2.73,9.76,Ghatkopar,5,2025,129,Summer,5.5896,7.3675,6.083857142857143
2025-05-10,7.0954,29.46,68.94,2.11,3.14,Ghatkopar,5,2025,130,Summer,6.5638,7.3375,6.049271428571428
2025-05-11,7.0217,30.0,63.86,2.06,2.27,Ghatkopar,5,2025,131,Summer,7.0954,6.7673,6.085614285714286
2025-05-12,6.798,30.54,64.26,1.94,1.69,Ghatkopar,5,2025,132,Summer,7.0217,6.7478,6.092785714285713
2025-05-13,6.6804,30.67,65.33,1.6,8.18,Ghatkopar,5,2025,133,Summer,6.798,6.467,6.123271428571428
2025-05-14,6.6348,30.94,65.6,1.59,5.56,Ghatkopar,5,2025,134,Summer,6.6804,3.114,6.6262428571428575
2025-05-15,6.6574,30.49,69.38,1.59,3.36,Ghatkopar,5,2025,135,Summer,6.6348,5.5896,6.778785714285713
2025-05-16,6.2498,30.02,72.07,1.94,2.52,Ghatkopar,5,2025,136,Summer,6.6574,6.5638,6.733928571428571
2025-05-17,6.0624,29.98,72.55,2.07,4.57,Ghatkopar,5,2025,137,Summer,6.2498,7.0954,6.5863571428571435
2025-05-18,6.4807,30.03,72.92,1.82,3.56,Ghatkopar,5,2025,138,Summer,6.0624,7.0217,6.5090714285714295
2025-05-19,5.357,28.93,80.02,2.01,9.43,Ghatkopar,5,2025,139,Summer,6.4807,6.798,6.303214285714286
2025-05-20,4.3061,29.61,81.77,1.68,28.04,Ghatkopar,5,2025,140,Summer,5.357,6.6804,5.964028571428572
2025-05-21,3.6818,29.1,83.04,1.6,11.29,Ghatkopar,5,2025,141,Summer,4.3061,6.6348,5.542171428571428
2025-05-22,4.225,28.57,83.3,1.23,16.94,Ghatkopar,5,2025,142,Summer,3.6818,6.6574,5.194685714285714
2025-05-23,3.7378,29.62,77.21,1.68,5.02,Ghatkopar,5,2025,143,Summer,4.225,6.2498,4.835828571428571
2025-05-24,2.0057,28.48,84.38,1.78,31.52,Ghatkopar,5,2025,144,Summer,3.7378,6.0624,4.2563
2025-05-25,1.8343,27.79,86.53,3.27,68.55,Ghatkopar,5,2025,145,Summer,2.0057,6.4807,3.5925285714285713
2025-05-26,1.3486,28.04,86.8,4.11,100.34,Ghatkopar,5,2025,146,Summer,1.8343,5.357,3.0199
2025-05-27,1.385,27.43,89.56,2.87,33.64,Ghatkopar,5,2025,147,Summer,1.3486,4.3061,2.6026
2025-05-28,4.2504,28.25,88.13,2.96,13.21,Ghatkopar,5,2025,148,Summer,1.385,3.6818,2.6838285714285712
2025-05-29,5.4871,28.33,88.6,3.14,10.94,Ghatkopar,5,2025,149,Summer,4.2504,4.225,2.8641285714285716
2025-05-30,5.9503,28.86,82.54,3.54,1.1,Ghatkopar,5,2025,150,Summer,5.4871,3.7378,3.1802
2025-05-31,5.8697,28.78,81.77,3.57,2.77,Ghatkopar,5,2025,151,Summer,5.9503,2.0057,3.7321999999999997
2025-06-01,6.0432,28.89,82.82,3.76,7.89,Ghatkopar,6,2025,152,Summer,5.8697,1.8343,4.333471428571428
2025-06-02,6.0571,28.41,84.43,3.85,5.06,Ghatkopar,6,2025,153,Summer,6.0432,1.3486,5.006114285714285
2025-06-03,6.1668,28.28,84.52,3.73,11.28,Ghatkopar,6,2025,154,Summer,6.0571,1.385,5.689228571428572
2025-06-04,5.3234,27.98,83.16,2.7,6.15,Ghatkopar,6,2025,155,Summer,6.1668,4.2504,5.842514285714286
2025-06-05,5.9902,28.16,81.56,1.8,3.75,Ghatkopar,6,2025,156,Summer,5.3234,5.4871,5.914385714285714
2025-06-06,6.0912,28.17,82.59,1.8,11.87,Ghatkopar,6,2025,157,Summer,5.9902,5.9503,5.934514285714286
2025-06-07,4.6231,27.69,84.61,1.77,15.46,Ghatkopar,6,2025,158,Summer,6.0912,5.8697,5.756428571428571
2025-06-08,6.0696,28.34,81.89,1.93,0.57,Ghatkopar,6,2025,159,Summer,4.6231,6.0432,5.760199999999999
2025-06-09,5.9688,28.45,81.76,2.77,0.19,Ghatkopar,6,2025,160,Summer,6.0696,6.0571,5.747585714285714
2025-06-10,6.2376,28.51,79.95,2.52,0.41,Ghatkopar,6,2025,161,Summer,5.9688,6.1668,5.7577
2025-06-11,5.9923,28.52,83.45,2.68,2.94,Ghatkopar,6,2025,162,Summer,6.2376,5.3234,5.853257142857143
2025-06-12,4.9867,28.35,89.0,3.3,14.24,Ghatkopar,6,2025,163,Summer,5.9923,5.9902,5.709899999999999
2025-06-13,3.5539,27.81,89.31,3.1,25.31,Ghatkopar,6,2025,164,Summer,4.9867,6.0912,5.347428571428572
2025-06-14,5.1341,28.28,89.91,2.0,25.92,Ghatkopar,6,2025,165,Summer,3.5539,4.6231,5.420428571428572
2025-06-15,1.1522,27.63,93.16,2.81,47.35,Ghatkopar,6,2025,166,Summer,5.1341,6.0696,4.717942857142858
2025-06-16,1.1414,27.37,91.02,5.34,93.66,Ghatkopar,6,2025,167,Summer,1.1522,5.9688,4.028314285714286
2025-06-17,5.5687,28.04,86.35,5.86,23.92,Ghatkopar,6,2025,168,Summer,1.1414,6.2376,3.9327571428571426
2025-06-18,3.0862,27.91,88.7,5.29,88.05,Ghatkopar,6,2025,169,Summer,5.5687,5.9923,3.5175999999999994
2025-06-19,1.1215,27.38,90.74,5.02,55.21,Ghatkopar,6,2025,170,Summer,3.0862,4.9867,2.9654285714285713
2025-06-20,4.9145,27.75,88.72,5.01,16.29,Ghatkopar,6,2025,171,Summer,1.1215,3.5539,3.1598
2025-06-21,4.5962,27.61,88.63,4.68,11.84,Ghatkopar,6,2025,172,Summer,4.9145,5.1341,3.0829571428571425
2025-06-22,3.7939,27.48,88.28,4.81,13.85,Ghatkopar,6,2025,173,Summer,4.5962,1.1522,3.4603428571428574
2025-06-23,2.089,27.38,88.5,5.42,29.96,Ghatkopar,6,2025,174,Summer,3.7939,1.1414,3.5957142857142856
2025-06-24,2.3815,27.29,89.75,4.97,22.52,Ghatkopar,6,2025,175,Summer,2.089,5.5687,3.1404
2025-06-25,3.5278,27.45,88.88,5.09,10.67,Ghatkopar,6,2025,176,Summer,2.3815,3.0862,3.2034857142857143
2025-06-26,2.8951,27.23,89.04,4.92,16.88,Ghatkopar,6,2025,177,Summer,3.5278,1.1215,3.456857142857143
2025-06-27,3.6559,27.11,89.33,5.15,20.06,Ghatkopar,6,2025,178,Summer,2.8951,4.9145,3.2770571428571427
2025-06-28,4.1414,27.06,87.28,5.57,12.15,Ghatkopar,6,2025,179,Summer,3.6559,4.5962,3.212085714285714
2025-06-29,4.6478,26.75,90.34,4.81,12.81,Ghatkopar,6,2025,180,Summer,4.1414,3.7939,3.3340714285714284
2025-06-30,4.8425,27.05,89.31,5.08,16.89,Ghatkopar,6,2025,181,Summer,4.6478,2.089,3.7274285714285718
2025-07-01,2.7996,26.73,90.0,4.59,21.23,Ghatkopar,7,2025,182,Monsoon,4.8425,2.3815,3.7871571428571427
2025-07-02,3.0732,26.55,91.28,4.05,32.22,Ghatkopar,7,2025,183,Monsoon,2.7996,3.5278,3.7222142857142857
2025-07-03,4.2062,26.79,89.93,5.26,36.59,Ghatkopar,7,2025,184,Monsoon,3.0732,2.8951,3.9095142857142853
2025-07-04,3.6108,26.84,89.85,5.57,27.31,Ghatkopar,7,2025,185,Monsoon,4.2062,3.6559,3.9030714285714287
2025-07-05,1.8473,26.61,91.31,5.04,42.63,Ghatkopar,7,2025,186,Monsoon,3.6108,4.1414,3.575342857142857
2025-07-06,1.5389,26.55,90.09,5.18,30.2,Ghatkopar,7,2025,187,Monsoon,1.8473,4.6478,3.1312142857142855
2025-07-07,2.5538,26.54,89.8,4.47,14.49,Ghatkopar,7,2025,188,Monsoon,1.5389,4.8425,2.804257142857143
2025-07-08,2.7194,26.49,90.65,4.14,8.2,Ghatkopar,7,2025,189,Monsoon,2.5538,2.7996,2.7928
2025-07-09,4.842,26.44,90.84,3.8,16.02,Ghatkopar,7,2025,190,Monsoon,2.7194,3.0732,3.0454857142857144
2025-07-10,4.9001,26.73,90.55,3.37,9.58,Ghatkopar,7,2025,191,Monsoon,4.842,4.2062,3.1446142857142863
2025-07-11,5.855,26.77,90.09,3.13,12.23,Ghatkopar,7,2025,192,Monsoon,4.9001,3.6108,3.465214285714286
2025-07-12,5.0501,26.73,89.88,3.35,11.73,Ghatkopar,7,2025,193,Monsoon,5.855,1.8473,3.922757142857143
2025-07-13,4.0927,26.8,89.74,3.7,11.93,Ghatkopar,7,2025,194,Monsoon,5.0501,1.5389,4.287585714285714
2025-07-14,2.8226,26.91,90.52,4.56,31.44,Ghatkopar,7,2025,195,Monsoon,4.0927,2.5538,4.325985714285714
2025-07-15,3.8942,26.94,90.66,3.85,39.11,Ghatkopar,7,2025,196,Monsoon,2.8226,2.7194,4.4938142857142855
2025-07-16,5.2241,26.83,90.72,3.0,9.19,Ghatkopar,7,2025,197,Monsoon,3.8942,4.842,4.5484
2025-07-17,5.364,26.68,89.74,2.55,2.21,Ghatkopar,7,2025,198,Monsoon,5.2241,4.9001,4.6146714285714285
2025-07-18,4.8415,26.79,88.48,2.67,2.04,Ghatkopar,7,2025,199,Monsoon,5.364,5.855,4.469885714285715
2025-07-19,5.2805,26.78,89.53,2.87,6.0,Ghatkopar,7,2025,200,Monsoon,4.8415,5.0501,4.5028
2025-07-20,3.5218,27.09,88.76,2.96,22.0,Ghatkopar,7,2025,201,Monsoon,5.2805,4.0927,4.421242857142857
2025-07-21,2.3338,26.9,90.87,3.16,47.27,Ghatkopar,7,2025,202,Monsoon,3.5218,2.8226,4.351414285714285
2025-07-22,3.5114,26.74,90.66,3.25,35.44,Ghatkopar,7,2025,203,Monsoon,2.3338,3.8942,4.296728571428572
2025-07-23,3.4894,26.48,91.73,3.72,53.02,Ghatkopar,7,2025,204,Monsoon,3.5114,5.2241,4.048914285714286
2025-07-24,3.8894,26.71,91.19,4.14,41.4,Ghatkopar,7,2025,205,Monsoon,3.4894,5.364,3.8382571428571426
2025-07-25,2.497,26.5,91.9,4.44,57.88,Ghatkopar,7,2025,206,Monsoon,3.8894,4.8415,3.5033285714285713
2025-07-26,3.1188,26.1,92.51,4.92,54.89,Ghatkopar,7,2025,207,Monsoon,2.497,5.2805,3.1945142857142854
2025-07-27,3.1649,26.1,90.58,5.41,27.16,Ghatkopar,7,2025,208,Monsoon,3.1188,3.5218,3.1435285714285714
2025-07-28,2.5824,26.02,89.98,5.55,16.23,Ghatkopar,7,2025,209,Monsoon,3.1649,2.3338,3.179042857142857
2025-07-29,2.317,25.77,90.45,5.5,14.29,Ghatkopar,7,2025,210,Monsoon,2.5824,3.5114,3.0084142857142853
2025-07-30,2.22,25.87,91.19,4.2,9.63,Ghatkopar,7,2025,211,Monsoon,2.317,3.4894,2.8270714285714287
2025-07-31,3.463,26.15,90.38,4.23,6.84,Ghatkopar,7,2025,212,Monsoon,2.22,3.8894,2.7661571428571428
2025-08-01,3.8885,26.1,90.25,3.5,3.94,Ghatkopar,8,2025,213,Monsoon,3.463,2.497,2.9649428571428573
2025-08-02,3.9214,25.9,90.73,2.79,6.59,Ghatkopar,8,2025,214,Monsoon,3.8885,3.1188,3.0796
2025-08-03,4.4081,26.26,89.67,2.5,4.35,Ghatkopar,8,2025,215,Monsoon,3.9214,3.1649,3.2572000000000005
2025-08-04,4.9822,26.3,89.53,2.31,1.83,Ghatkopar,8,2025,216,Monsoon,4.4081,2.5824,3.6000285714285716
2025-08-05,5.4283,26.35,89.21,1.96,3.74,Ghatkopar,8,2025,217,Monsoon,4.9822,2.317,4.0445
2025-08-06,4.9452,26.58,88.0,1.73,4.55,Ghatkopar,8,2025,218,Monsoon,5.4283,2.22,4.433814285714286
2025-08-07,2.6986,26.54,88.8,1.82,4.13,Ghatkopar,8,2025,219,Monsoon,4.9452,3.463,4.3246142857142855
2025-08-08,3.5198,26.47,88.25,1.49,3.4,Ghatkopar,8,2025,220,Monsoon,2.6986,3.8885,4.271942857142857
2025-08-09,4.2787,26.35,87.62,1.65,9.14,Ghatkopar,8,2025,221,Monsoon,3.5198,3.9214,4.322985714285714
2025-08-10,3.3514,26.23,87.57,1.57,11.53,Ghatkopar,8,2025,222,Monsoon,4.2787,4.4081,4.172028571428571
2025-08-11,5.1487,26.28,89.3,2.21,13.59,Ghatkopar,8,2025,223,Monsoon,3.3514,4.9822,4.1958142857142855
2025-08-12,4.6879,26.26,88.8,2.03,5.51,Ghatkopar,8,2025,224,Monsoon,5.1487,5.4283,4.090042857142857
2025-08-13,2.1806,26.16,90.4,2.2,26.15,Ghatkopar,8,2025,225,Monsoon,4.6879,4.9452,3.6950999999999996
2025-08-14,2.3863,26.1,90.64,2.6,20.51,Ghatkopar,8,2025,226,Monsoon,2.1806,2.6986,3.6504857142857143
2025-08-15,1.7009,25.72,92.22,2.24,53.06,Ghatkopar,8,2025,227,Monsoon,2.3863,3.5198,3.3906428571428573
2025-08-16,1.0956,25.75,92.74,2.76,69.3,Ghatkopar,8,2025,228,Monsoon,1.7009,4.2787,2.9359142857142855
2025-08-17,2.1245,26.08,93.43,3.45,60.78,Ghatkopar,8,2025,229,Monsoon,1.0956,3.3514,2.7606428571428574
2025-08-18,0.5158,25.64,93.61,5.11,96.42,Ghatkopar,8,2025,230,Monsoon,2.1245,5.1487,2.0987999999999998
2025-08-19,0.3262,25.59,93.58,5.25,142.85,Ghatkopar,8,2025,231,Monsoon,0.5158,4.6879,1.4757
2025-08-20,1.2,25.55,92.0,5.57,69.09,Ghatkopar,8,2025,232,Monsoon,0.3262,2.1806,1.3356142857142856
2025-08-21,3.9391,25.99,90.71,4.63,10.82,Ghatkopar,8,2025,233,Monsoon,1.2,2.3863,1.557442857142857
2025-08-22,4.6558,25.99,89.86,4.25,8.08,Ghatkopar,8,2025,234,Monsoon,3.9391,1.7009,1.9795714285714285
2025-08-23,3.9593,25.82,89.15,4.54,9.05,Ghatkopar,8,2025,235,Monsoon,4.6558,1.0956,2.3886714285714286
2025-08-24,5.0719,25.88,88.07,4.57,11.13,Ghatkopar,8,2025,236,Monsoon,3.9593,2.1245,2.8097285714285714
2025-08-25,1.5228,25.55,90.68,4.13,26.8,Ghatkopar,8,2025,237,Monsoon,5.0719,0.5158,2.9535857142857145
2025-08-26,1.9063,25.64,91.85,3.47,16.08,Ghatkopar,8,2025,238,Monsoon,1.5228,0.3262,3.179314285714286
2025-08-27,3.2981,25.81,92.52,2.04,19.75,Ghatkopar,8,2025,239,Monsoon,1.9063,1.2,3.479042857142857
2025-08-28,2.1703,25.98,92.99,2.36,15.99,Ghatkopar,8,2025,240,Monsoon,3.2981,3.9391,3.226357142857143
2025-08-29,1.7436,26.18,91.01,1.92,28.51,Ghatkopar,8,2025,241,Monsoon,2.1703,4.6558,2.8103285714285713
2025-08-30,3.1493,26.36,91.58,2.56,7.57,Ghatkopar,8,2025,242,Monsoon,1.7436,3.9593,2.694614285714286
2025-08-31,2.5951,26.32,91.56,3.07,12.1,Ghatkopar,8,2025,243,Monsoon,3.1493,5.0719,2.3407857142857145
2025-09-01,2.7012,24.9,94.33,2.39,14.62,Ghatkopar,9,2025,244,Monsoon,2.5951,1.5228,2.5091285714285716
2025-09-02,4.1882,25.34,93.33,2.07,15.76,Ghatkopar,9,2025,245,Monsoon,2.7012,1.9063,2.8351142857142855
2025-09-03,4.823,25.47,92.51,2.04,10.43,Ghatkopar,9,2025,246,Monsoon,4.1882,3.2981,3.0529571428571427
2025-09-04,1.3699,24.84,94.12,1.73,7.7,Ghatkopar,9,2025,247,Monsoon,4.823,2.1703,2.938614285714286
2025-09-05,1.909,24.83,94.36,1.74,11.6,Ghatkopar,9,2025,248,Monsoon,1.3699,1.7436,2.962242857142857
2025-09-06,0.7423,25.02,93.87,1.94,15.71,Ghatkopar,9,2025,249,Monsoon,1.909,3.1493,2.618385714285714
2025-09-07,3.5822,25.13,92.38,2.21,9.02,Ghatkopar,9,2025,250,Monsoon,0.7423,2.5951,2.7594
2025-09-08,4.9351,25.44,90.25,1.71,3.14,Ghatkopar,9,2025,251,Monsoon,3.5822,2.7012,3.0785285714285715
2025-09-09,5.4972,25.52,87.44,1.17,1.05,Ghatkopar,9,2025,252,Monsoon,4.9351,4.1882,3.2655285714285713
2025-09-10,5.4072,25.82,84.52,0.91,0.29,Ghatkopar,9,2025,253,Monsoon,5.4972,4.823,3.348985714285714
2025-09-11,5.677,25.85,84.85,0.99,2.48,Ghatkopar,9,2025,254,Monsoon,5.4072,1.3699,3.9642857142857144
2025-09-12,4.0231,25.9,86.16,1.17,4.71,Ghatkopar,9,2025,255,Monsoon,5.677,1.909,4.2663
2025-09-13,2.5649,25.49,89.79,1.06,13.46,Ghatkopar,9,2025,256,Monsoon,4.0231,0.7423,4.5266714285714285
2025-09-14,2.2843,25.42,93.05,1.26,27.43,Ghatkopar,9,2025,257,Monsoon,2.5649,3.5822,4.341257142857143
2025-09-15,0.6276,24.78,96.2,1.45,64.69,Ghatkopar,9,2025,258,Monsoon,2.2843,4.9351,3.7258999999999998
2025-09-16,3.2885,25.18,93.98,1.03,17.94,Ghatkopar,9,2025,259,Monsoon,0.6276,5.4972,3.410371428571428
2025-09-17,3.8602,25.74,90.98,0.91,13.63,Ghatkopar,9,2025,260,Monsoon,3.2885,5.4072,3.189371428571429
